deck_size,pov_mean_ms,pov_std_ms,baseline_mean_ms,baseline_std_ms,speedup
10000,0.1718572798371315,0.12463634087005218,43.231323623657225,2.1227806805874265,251.5536360439743
50000,0.2978694415092468,0.0069691644572147955,218.69702087402345,10.482981033652823,734.2042868376426
100000,0.5270335978269577,0.11122706164080473,466.66225341796877,26.82803659496869,885.450672105328
500000,2.894473600387573,0.22980530496639875,2363.212216796875,37.84210284753948,816.4566491400849
1000000,5.784810228347778,0.09372410703811089,4634.546640625,191.01746680752274,801.1579390995321
