deck_size,pov_mean_ms,pov_std_ms,baseline_mean_ms,baseline_std_ms,speedup
10000,0.15355776160955428,0.008002224101439076,4.041892280802131,0.0620019194149178,26.32164104527196
50000,0.3603103983402252,0.1520351175649184,20.161310243420303,0.24775383704770648,55.955393839016736
100000,0.5634880006313324,0.01153267209026748,42.63772677630186,0.8672094853968592,75.66749731765454
500000,3.4262316846847534,0.27695220654624353,238.8725225115195,1.7343385052200555,69.71873022460187
1000000,6.723512954711914,0.4613685783198299,489.6698021655902,1.6566243271046164,72.82945767545878
