deck_size,pov_mean_ms,pov_std_ms,baseline_mean_ms,baseline_std_ms,speedup
10000,0.16848000288009643,0.014783664918687878,4.3056258000433445,0.5278505028657551,25.555708252851616
50000,0.3436287999153137,0.010551304261096971,20.810111612081528,0.06649294537678523,60.55985882792746
100000,0.5748800039291382,0.014405530055444144,43.29214198514819,0.45019218479372397,75.30639731641203
500000,3.51340799331665,0.07036241122911276,240.3265154454857,1.533988074982805,68.40267794194261
1000000,7.193971252441406,0.050486520078386436,492.31804674491286,0.9274664646760199,68.43480874042076
10000000,65.11400909423828,0.21027318788095875,5119.007168570533,11.140017908557713,78.6160649571107
20000000,138.01444091796876,8.119730729804273,10332.34173702076,23.767163347308927,74.86420745755123
